HYBAS_ID,X,Y,beetle
7120808810,-106.0140324,24.32011591,0
7120808920,-103.6331285,24.21345031,0
7120808950,-101.2173947,24.23744007,0
7120808960,-106.5743316,24.34575577,0
7120808970,-106.4571402,24.33437024,0
7120809010,-100.9092875,24.31571397,0
7120809050,-100.8876721,24.22889193,0
7120809120,-100.1115881,24.38312235,0
7120809280,-106.5347224,24.2491157,0
7120809290,-106.3354947,24.27205416,0
7120809310,-106.531204,24.18227491,0
7120809320,-106.2314666,24.2173355,0
7120809360,-105.8071729,24.26893625,0
7120809430,-100.0299071,24.33766433,0
7120809460,-105.7472761,24.16796989,0
7120809480,-105.6698529,24.19409551,0
7120809520,-105.6867117,24.11438989,0
7120809540,-100.9772869,24.14921426,0
7120809610,-105.912495,24.25661175,0
7120809690,-105.8135808,24.14459441,0
7120809810,-99.89197734,24.14269831,0
7120809980,-100.0640892,24.20043017,0
7120810000,-100.0185451,24.13319561,0
7120810040,-106.3522408,24.17019772,0
7120810050,-106.2243429,24.11648366,0
7120810180,-105.9983928,24.17613924,0
7120810240,-99.6509967,24.03823339,0
7120810270,-105.8990214,24.10459737,0
7120810300,-105.8721195,24.01650155,0
7120810570,-103.8831117,24.09886267,0
7120810600,-103.8418982,23.98626241,0
7120810640,-106.1450862,24.08635453,0
7120810650,-106.0905524,23.97284792,0
7120810790,-100.0009003,23.99014264,0
7120810800,-99.86301464,23.92328435,0
7120810900,-106.2400242,23.98228772,0
7120811040,-106.1830809,23.87933838,0
7120811070,-105.5966569,24.04873421,0
7120811100,-106.2773427,23.85674893,0
7120811110,-105.5329646,23.93326844,0
7120811260,-106.4633935,24.07902811,0
7120811300,-100.0115946,23.90983915,0
7120811420,-105.4785023,23.81962268,0
7120811520,-103.6658711,23.96411038,0
7120811620,-104.0001075,23.99017746,0
7120811670,-105.7180227,23.97142174,0
7120811810,-99.14622126,23.73417341,0
7120811890,-103.9554101,23.87280888,0
7120811940,-105.5895646,23.81813765,0
7120811960,-105.6553681,23.77413414,0
7120812010,-105.9763444,23.88687786,0
7120812260,-105.8228102,23.71489246,0
7120812290,-99.49687381,23.83604109,0
7120812350,-99.54681925,23.77724856,0
7120812370,-99.6651397,23.7356924,0
7120812410,-99.61180047,23.67307863,0
7120812430,-103.8637165,23.75355624,0
7120812510,-105.9859771,23.77113316,0
7120812550,-106.0821052,23.77089833,0
7120812780,-106.2778773,23.70855934,0
7120812830,-99.96215142,23.66728675,0
7120812950,-106.1325685,23.69172358,0
7120813180,-100.0262981,23.55697714,0
7120813260,-103.4112289,23.55546311,0
7120813300,-103.3259819,23.49938801,0
7120813310,-101.1127119,23.43479486,0
7120813380,-105.3228676,23.57980068,0
7120813430,-105.5419079,23.59867177,0
7120813470,-105.4959774,23.54570492,0
7120813490,-103.5654698,23.58647769,0
7120813540,-103.5530579,23.46055387,0
7120813660,-100.211538,23.56215616,0
7120813680,-105.7662462,23.52542555,0
7120813690,-105.6454274,23.50344905,0
7120813730,-105.1670595,23.53761699,0
7120813740,-105.2796157,23.48362719,0
7120813870,-105.2153324,23.44864078,0
7120813880,-105.1592669,23.43302175,0
7120814010,-99.56200098,23.50465386,0
7120814070,-99.46453699,23.35158111,0
7120814090,-101.0337928,23.30119306,0
7120814180,-104.9265621,23.30954486,0
7120814220,-100.1581751,23.43236711,0
7120814250,-99.61818052,23.35195252,0
7120814260,-105.9356029,23.4152973,0
7120814270,-103.3693004,23.35533184,0
7120814280,-103.2627675,23.38850119,0
7120814300,-100.0803631,23.40698068,0
7120814310,-99.55462885,23.22367373,0
7120814330,-105.87092,23.37134154,0
7120814530,-105.2478595,23.29111668,0
7120814560,-105.3593446,23.35356932,0
7120814580,-103.149148,23.35470578,0
7120814630,-103.0773071,23.1798435,0
7120814660,-103.683704,23.34811408,0
7120814670,-99.76084034,23.30233845,0
7120814700,-103.6269602,23.24582358,0
7120814720,-103.638292,23.30846637,0
7120814780,-105.5046444,23.26346592,0
7120814900,-103.3034022,23.27206898,0
7120815160,-101.2270451,23.2488229,0
7120815220,-103.1552143,23.08349852,0
7120815250,-105.4928786,23.1751235,0
7120815360,-104.3938377,23.06515326,0
7120815560,-99.88981293,23.12884815,0
7120815630,-105.5307749,23.10008322,0
7120815660,-104.7583628,23.05598842,0
7120815710,-104.1713877,23.09993478,0
7120815750,-103.2295035,22.99527925,0
7120815760,-103.1027363,23.00701058,0
7120815950,-105.2358626,23.09399978,0
7120815960,-105.1297938,23.07728602,0
7120816060,-104.9945643,23.09470699,0
7120816070,-104.9128784,23.09094665,0
7120816170,-104.1866398,23.00772313,0
7120816180,-104.0395032,23.00842444,0
7120816400,-105.2420299,22.97658009,0
7120816470,-105.3539861,23.02308938,0
7120816480,-105.4035755,22.97176281,0
7120816530,-99.53828552,23.01249553,0
7120816620,-104.861089,22.93257316,0
7120816910,-103.066387,22.83021416,0
7120816940,-104.9907539,22.86469236,0
7120816980,-103.9738507,22.94655945,0
7120817240,-104.4514095,22.89204959,0
7120817250,-104.3663399,22.88011678,0
7120817960,-104.1725534,22.69000859,0
7120818080,-104.7812869,22.60939529,0
7120818160,-104.5859499,22.76451064,0
7120818330,-104.4534654,22.7076772,0
7120818340,-104.352969,22.62165722,0
7120818670,-103.144506,22.63809505,0
7120818770,-104.5592139,22.65539008,0
7120819480,-104.3687718,22.45881657,0
7120819700,-104.2174102,22.42258859,0
7120819780,-101.0719737,22.26895887,0
7120819970,-101.2081802,22.29464224,0
7120819980,-104.4082154,22.37387458,0
7120820060,-100.9998755,22.21754846,0
7120820100,-104.2321157,22.35247018,0
7120820280,-104.6518777,22.34582144,0
7120820290,-104.3510743,22.30568861,0
7120820350,-104.3915847,22.17942661,0
7120821040,-104.0090519,22.14888083,0
7120821680,-101.2864687,22.06791559,0
7120822150,-104.4569401,22.03434204,0
7120822280,-104.3380946,22.0168312,0
7120822360,-104.4270359,21.93431253,0
7120822620,-100.9525805,21.94402272,0
7120823270,-100.6515162,21.8687189,0
7120823340,-101.0849593,21.79157247,0
7120823360,-100.9900219,21.74952543,0
7120824280,-101.229373,21.69426827,0
7120824300,-101.2678596,21.5722864,0
7120824510,-101.5956312,21.58215578,0
7120824540,-101.577664,21.48412557,0
7120824680,-101.4240757,21.54258063,0
7120824710,-101.4610311,21.46019868,0
7120824800,-101.7763633,21.47693629,0
7120824970,-101.572176,21.36556941,0
7120825000,-99.84099612,21.38326035,0
7120825010,-101.4636844,21.35895696,0
7120825030,-100.9110724,21.47112914,0
7120825080,-104.6109923,21.32318511,0
7120825090,-104.5300813,21.34321012,0
7120825120,-101.2448606,21.44826603,0
7120825130,-101.1959583,21.48954481,0
7120825640,-104.0966307,21.37937689,0
7120825770,-101.1202902,21.40452183,0
7120825780,-101.2071783,21.36897203,0
7120825820,-101.7583859,21.34678734,0
7120825870,-101.3597418,21.40096285,0
7120825910,-99.62572446,21.23905941,0
7120826210,-104.992033,21.343629,0
7120826600,-99.57797287,21.17776676,0
7120826720,-104.1598223,21.28874556,0
7120827070,-100.0669565,21.07318186,0
7120827250,-104.6328779,21.18820092,0
7120827260,-104.5408866,21.07930544,0
7120827310,-100.3682175,21.06942712,0
7120827320,-99.37524938,21.00985877,0
7120827330,-99.25028378,21.00619687,0
7120827400,-100.2377014,21.07118498,0
7120827430,-100.2143912,20.98682818,0
7120827440,-100.142515,20.99348213,0
7120827770,-99.76142127,21.12812999,0
7120828030,-99.72196472,21.04613413,0
7120828160,-99.63468792,20.91054325,0
7120828330,-99.67609144,20.83056475,0
7120828390,-99.13318253,20.94741464,0
7120828500,-99.36400461,20.86141596,0
7120828600,-104.9884205,20.89315761,0
7120828680,-104.8881556,20.90384929,0
7120829000,-99.51390687,20.81870554,0
7120829010,-99.43098579,20.76721958,0
7120829020,-99.15493863,20.84241339,0
7120829030,-99.04420368,20.81142016,0
7120829590,-98.98405278,20.73206226,0
7120829840,-99.62272182,20.74282981,0
7120829870,-98.84213709,20.67596743,0
7120829900,-98.92641393,20.68851934,0
7120830240,-98.28811808,20.54365027,0
7120830260,-98.36937863,20.63847215,0
7120830290,-98.33155023,20.58319814,0
7120830310,-99.04958465,20.67342215,0
7120830360,-98.91062803,20.63485574,0
7120830900,-98.9506456,20.5346759,0
7120830910,-98.86354643,20.54123782,0
7120831060,-104.922866,20.54347406,0
7120831770,-99.11978538,20.60950459,0
7120831930,-99.18345674,20.57420587,0
7120832230,-98.11562728,20.45080205,0
7120833490,-98.40488351,20.34769464,0
7120833590,-98.38260749,20.27006424,0
7120833710,-98.57737788,20.17465893,0
7120833720,-98.20923961,20.26506729,0
7120833730,-98.17205066,20.17537044,0
7120833770,-98.47032209,20.29675596,0
7120833790,-98.49348568,20.19506158,0
7120834230,-98.10522883,20.14056298,0
7120834260,-98.04732151,20.11951361,0
7120834280,-105.1030506,20.299185,0
7120834440,-105.1820423,20.23459038,0
7120834510,-100.0095509,20.13180058,0
7120834930,-99.87854483,20.03227293,0
7120834990,-97.77324943,20.0382474,0
7120835030,-98.49160007,20.02713212,0
7120835090,-98.37093745,20.03126819,0
7120835170,-97.98369454,20.08369741,0
7120835210,-97.95394164,19.99556204,0
7120835410,-98.66057586,20.07033919,0
7120835510,-98.22825414,20.00821056,0
7120835550,-98.2609155,19.95210041,0
7120835560,-100.0290715,20.06074639,0
7120835830,-97.76915756,19.96899262,0
7120836270,-97.89588449,19.8952762,0
7120836310,-97.82310958,19.8423325,0
7120836450,-98.05442522,19.91477084,0
7120836560,-97.54189722,19.77881382,0
7120836580,-97.46957715,19.77885749,0
7120836630,-98.34403988,19.91648068,0
7120836640,-99.57227402,19.7984073,0
7120836660,-98.27403908,19.84146223,0
7120836750,-98.59000329,19.92036588,0
7120836770,-97.75816402,19.79105872,0
7120836800,-98.63224061,19.83369755,0
7120836810,-98.08918994,19.86198183,0
7120836820,-97.69218261,19.77232843,0
7120836860,-98.00541345,19.80312552,0
7120836900,-98.44630237,19.88752649,0
7120836940,-99.9332208,19.80618743,0
7120836960,-98.33453981,19.7912844,0
7120837000,-99.44156737,19.80033927,0
7120837010,-99.45017346,19.68090993,0
7120837150,-97.05633953,19.76416717,0
7120837270,-98.49611938,19.81625728,0
7120837380,-99.79985601,19.79743649,0
7120837420,-99.90213463,19.71864552,0
7120837670,-99.29022797,19.69368456,0
7120837850,-98.55199787,19.57214751,0
7120837900,-98.62977563,19.60665843,0
7120838240,-97.95641507,19.67570888,0
7120838280,-97.92450154,19.60035673,0
7120838370,-98.29179921,19.6762343,0
7120838430,-99.74862898,19.67123334,0
7120838450,-98.31624007,19.56070494,0
7120838520,-97.82236732,19.65043147,0
7120838570,-97.7874103,19.55892692,0
7120838610,-98.51693551,19.5040508,0
7120838790,-96.94887681,19.59342136,0
7120839270,-97.27044002,19.47358768,0
7120839430,-98.82849634,19.49462216,0
7120839450,-100.1021112,19.49988139,0
7120839470,-99.97001326,19.4819193,0
7120839480,-97.45986925,19.507064,0
7120839530,-97.68655814,19.50677007,0
7120839550,-98.82909112,19.44199584,0
7120839560,-97.52023652,19.55351837,0
7120839570,-97.48167727,19.41568844,0
7120839630,-98.88951774,19.40570451,0
7120839850,-99.20436575,19.37360261,0
7120839960,-99.76570275,19.25609788,0
7120839980,-97.08437328,19.46249004,0
7120840020,-97.10274572,19.40919906,0
7120840170,-96.98879637,19.51017276,0
7120840210,-99.4883381,19.45813141,0
7120840220,-97.27277435,19.3983935,0
7120840350,-98.54515385,19.4279663,0
7120840360,-98.6586321,19.36333164,0
7120840370,-98.60647863,19.40162696,0
7120840380,-98.6353576,19.29576391,0
7120840410,-99.45310377,19.35586945,0
7120840420,-98.09313711,19.34039767,0
7120840600,-100.3591038,19.33319376,0
7120840670,-97.16352432,19.36134889,0
7120840700,-99.50603043,19.26810084,0
7120840740,-97.12525477,19.27456813,0
7120840900,-98.54574009,19.26234184,0
7120840910,-98.50158226,19.35942195,0
7120840950,-97.56503603,19.33781062,0
7120840980,-99.22272272,19.28593226,0
7120841000,-97.73329589,19.38430292,0
7120841040,-99.18378415,19.25519253,0
7120841120,-99.15264518,19.17787285,0
7120841130,-98.34156875,19.39530026,0
7120841140,-98.21249078,19.3396774,0
7120841170,-97.07401712,19.21759662,0
7120841230,-98.54296589,19.21351728,0
7120841250,-98.82784454,19.34016399,0
7120841330,-98.8716989,19.20624656,0
7120841340,-98.766571,19.27733507,0
7120841350,-100.0290612,19.32167727,0
7120841370,-98.93523201,19.21500282,0
7120841410,-99.97704619,19.25665749,0
7120841420,-99.00224147,19.1679994,0
7120841430,-98.74551354,19.21315851,0
7120841670,-99.63366067,19.19970435,0
7120841700,-99.40325826,19.20348716,0
7120841710,-98.46888266,19.17601434,0
7120841740,-100.1632075,19.32193359,0
7120841750,-97.32913485,19.15217256,0
7120841770,-97.35934182,19.10969687,0
7120841810,-100.186169,19.20617883,0
7120841820,-100.1028929,19.23490494,0
7120841830,-97.42421883,19.21764224,0
7120841850,-100.1434976,19.14505563,0
7120841860,-97.45736697,19.11735797,0
7120841980,-98.19634585,19.24795406,0
7120842170,-100.2287102,19.18321033,0
7120842180,-98.19518252,19.20756858,0
7120842190,-97.86718896,19.19488764,0
7120842310,-99.54526472,19.14491472,0
7120842320,-99.41552814,19.12416966,0
7120842970,-100.364801,19.15737419,0
7120842990,-100.3455731,19.0681382,0
7120843250,-99.89617431,19.13956803,0
7120843330,-99.94391705,19.04843373,0
7120843380,-100.2512299,19.01912505,0
7120843500,-100.1878965,19.07366319,0
7120843510,-97.93117977,19.11530424,0
7120843550,-100.1413709,19.01321804,0
7120843560,-97.99735998,19.08819447,0
7120844090,-97.6923697,19.02377105,0
7120844140,-97.75972706,19.06211101,0
7120844330,-98.98801348,19.02671207,0
7120844520,-98.92766189,19.00152517,0
7120844560,-99.49421717,18.95293738,0
7120844570,-99.40573435,18.99080469,0
7120844660,-98.76363315,18.9916419,0
7120844750,-103.2873777,18.84442686,0
7120844770,-98.77208761,18.92703168,0
7120844970,-98.49902484,18.98226698,0
7120845120,-97.18412453,18.931558,0
7120845160,-97.17647054,18.85078589,0
7120845280,-97.10938513,18.7385653,0
7120845340,-99.81448352,18.92525598,0
7120845480,-100.0734607,18.88385995,0
7120845500,-97.28084548,18.86070912,0
7120845570,-100.0186926,18.82663948,0
7120845580,-97.25871723,18.72984331,0
7120845770,-98.56706748,18.88922751,0
7120845830,-98.60699907,18.88038934,0
7120846350,-99.75661651,18.72807656,0
7120846550,-98.53249561,18.82519888,0
7120846560,-98.52368058,18.8670953,0
7120846800,-103.0798612,18.6572577,0
7120846870,-100.026901,18.65885253,0
7120846960,-103.0804664,18.55352485,0
7120847100,-98.70031012,18.75961038,0
7120847220,-97.00786496,18.52545786,0
7120847440,-102.5868722,18.58277542,0
7120847530,-102.9237244,18.65214475,0
7120847550,-98.45916692,18.7764226,0
7120847580,-102.9688384,18.5883796,0
7120847680,-103.4108653,18.63533499,0
7120847690,-96.8996733,18.56372166,0
7120847800,-103.3469663,18.57167659,0
7120847810,-96.97775741,18.46682661,0
7120848140,-96.88637266,18.46921992,0
7120848190,-102.8824072,18.53116115,0
7120848200,-102.7969235,18.60204475,0
7120848220,-100.1322459,18.61342694,0
7120848420,-102.6986666,18.5331964,0
7120848640,-97.37973964,18.63071522,0
7120848760,-97.3279065,18.56090015,0
7120849110,-102.8620403,18.45445908,0
7120849120,-102.7427676,18.4661474,0
7120849560,-96.81391309,18.32304256,0
7120850240,-102.7943544,18.38057483,0
7120850280,-102.6808577,18.36428166,0
7120850360,-103.0015366,18.40951652,0
7120850370,-102.9352323,18.37515956,0
7120850500,-101.0403349,18.1965112,0
7120850540,-97.23858759,18.38797889,0
7120850980,-96.94415495,18.22884393,0
7120851030,-103.2557461,18.35000593,0
7120851040,-103.1918758,18.33327708,0
7120851320,-100.9780664,18.15278301,0
7120851790,-101.4188544,18.1686415,0
7120852310,-102.2232669,18.20350006,0
7120852950,-101.132175,18.0913101,0
7120852980,-101.1554349,17.98801024,0
7120853080,-101.0068929,18.05201344,0
7120853160,-100.9724957,17.94468598,0
7120854090,-101.3199572,17.99598987,0
7120854120,-101.2611442,17.92755697,0
7120854710,-101.4256493,17.93589595,0
7120855540,-96.40990589,17.6506737,0
7120855590,-100.2787732,17.7277143,0
7120855630,-100.2345735,17.6715685,0
7120856360,-98.16884371,17.60058316,0
7120856590,-96.8305251,17.57930462,0
7120856660,-99.22815238,17.61180265,0
7120856720,-99.11087447,17.55792193,0
7120856810,-98.1517638,17.49993969,0
7120856930,-100.9916787,17.66742742,0
7120857050,-98.37550469,17.489378,0
7120857060,-98.25633548,17.52592198,0
7120857140,-98.50535894,17.46867269,0
7120857170,-98.64020077,17.41455596,0
7120857310,-97.51220922,17.50569399,0
7120857380,-95.76608669,17.42962494,0
7120857390,-99.37179236,17.54663153,0
7120857440,-98.03606361,17.40145444,0
7120857600,-99.90694161,17.47926702,0
7120857620,-98.72207761,17.36560498,0
7120857770,-99.19107308,17.48634871,0
7120857780,-98.56306927,17.32341158,0
7120857810,-96.66807208,17.43214641,0
7120857970,-99.86999113,17.38362985,0
7120858070,-95.69069798,17.3666054,0
7120858130,-96.18472494,17.30408436,0
7120858140,-96.11355964,17.34052746,0
7120858170,-98.42669394,17.36294379,0
7120858190,-99.7030545,17.45478415,0
7120858200,-98.47102709,17.29706896,0
7120858210,-96.6739086,17.35493574,0
7120858360,-95.80207019,17.28194219,0
7120858420,-100.4929883,17.35546057,0
7120858430,-95.83476109,17.1872711,0
7120858590,-96.41865803,17.26194719,0
7120858640,-96.48139543,17.19485252,0
7120859010,-99.63175707,17.35720128,0
7120859170,-100.155639,17.35209139,0
7120859250,-99.75072446,17.22205642,0
7120859260,-96.90173466,17.23322542,0
7120859420,-96.29980805,17.21282459,0
7120859430,-99.54787156,17.26597783,0
7120859460,-99.66685164,17.19354352,0
7120859540,-97.12874811,17.17705976,0
7120859610,-96.28645195,17.14843853,0
7120859790,-100.0575012,17.22375556,0
7120859800,-99.70617285,17.1360019,0
7120859900,-99.57914586,17.14261524,0
7120859930,-96.24436267,17.08134202,0
7120860130,-92.27633905,17.11443392,0
7120860150,-92.13670244,17.03375683,0
7120860170,-99.99690071,17.16893856,0
7120860210,-93.09949118,17.14422591,0
7120860370,-97.02739551,17.0874057,0
7120860380,-99.97152728,17.0971566,0
7120860470,-99.54981988,17.08284343,0
7120860480,-97.97259258,17.12485985,0
7120860550,-98.03000086,17.06389018,0
7120860590,-97.89605564,17.13175092,0
7120860700,-97.03990103,16.94114972,0
7120860840,-92.62329321,16.8993472,0
7120860920,-96.43616365,17.02261691,0
7120860960,-97.9166397,16.98247579,0
7120861010,-97.83437826,17.04574983,0
7120861020,-97.45381846,17.03125151,0
7120861120,-94.61156157,16.94216969,0
7120861170,-92.29128153,16.8846445,0
7120861180,-97.3345023,16.87837875,0
7120861190,-94.54518877,16.87602024,0
7120861230,-94.6646791,16.94796414,0
7120861270,-94.64556116,16.83995318,0
7120861290,-93.80040925,16.83001014,0
7120861300,-97.22611959,16.86661779,0
7120861590,-92.14524006,16.93773107,0
7120861610,-91.99537573,16.94152295,0
7120861620,-92.02588326,16.89397288,0
7120861630,-94.92849474,16.80754618,0
7120861640,-94.82918636,16.81382134,0
7120861730,-94.01305772,16.8137885,0
7120861740,-92.82411312,16.78788573,0
7120861750,-97.1161359,16.84402,0
7120861770,-97.19342501,16.76918327,0
7120861810,-97.63458539,16.89556286,0
7120861820,-97.58071464,16.97894484,0
7120861990,-94.13655072,16.78060617,0
7120862020,-92.17908891,16.86294704,0
7120862050,-92.28264142,16.77916474,0
7120862120,-92.16523622,16.77548396,0
7120862180,-96.01430924,16.82513554,0
7120862250,-95.94737192,16.74250876,0
7120862300,-97.4789951,16.80319095,0
7120862330,-97.57962763,16.80367912,0
7120862490,-94.19349622,16.64725825,0
7120862500,-94.12891319,16.63604191,0
7120862520,-92.93897357,16.75333833,0
7120862600,-92.19016803,16.69609924,0
7120862620,-92.38332012,16.7319676,0
7120862630,-92.01457927,16.67706583,0
7120862670,-92.32794029,16.61281412,0
7120862760,-92.05087505,16.64021376,0
7120862770,-91.95422414,16.57918909,0
7120862840,-97.30655407,16.6841008,0
7120862860,-97.45933937,16.69565363,0
7120862910,-93.67158859,16.61347343,0
7120863090,-97.68864986,16.6898137,0
7120863100,-96.0385944,16.67829866,0
7120863250,-93.50329732,16.53506646,0
7120863260,-92.18107221,16.61956039,0
7120863280,-93.97897183,16.61702031,0
7120863300,-93.64807409,16.5381792,0
7120863320,-92.1339318,16.53741926,0
7120863330,-96.94801828,16.66201724,0
7120863350,-93.96765686,16.53310086,0
7120863360,-93.85220701,16.52235311,0
7120863420,-97.03482119,16.63961254,0
7120863450,-97.09630627,16.56817977,0
7120863460,-91.82321187,16.55671884,0
7120863750,-94.07695441,16.51340454,0
7120863760,-93.97181009,16.42929031,0
7120863790,-97.25103717,16.59234146,0
7120863940,-94.48637745,16.55547552,0
7120864010,-97.42971844,16.46312603,0
7120864070,-93.78946513,16.4640025,0
7120864150,-93.70446865,16.38272226,0
7120864290,-97.37232686,16.40408749,0
7120864620,-97.51820194,16.38369579,0
7120864890,-91.57527705,16.39689976,0
7120864900,-92.0157553,16.35437941,0
7120865060,-97.3951488,16.31584789,0
7120865140,-93.35925304,16.21981563,0
7120865160,-97.60262318,16.32453327,0
7120865190,-97.50819532,16.2564655,0
7120865260,-91.64648243,16.3697116,0
7120865510,-93.09799081,16.14749172,0
7120865520,-93.52811839,16.17021231,0
7120865530,-93.07619322,16.06787169,0
7120865570,-93.48725328,16.09039213,0
7120865900,-92.88333714,16.02856171,0
7120866070,-92.85801243,15.94904839,0
7120866090,-93.31830281,15.980796,0
7120866100,-93.21284819,15.93863301,0
7120866120,-92.62582894,15.95696724,0
7120866230,-92.57825649,15.85217164,0
7120866360,-96.33834413,16.05448458,0
7120866380,-96.43965884,16.05020492,0
7120866390,-96.37543715,15.96430961,0
7120866680,-92.67670894,15.79840672,0
7120866720,-92.77026136,15.89044065,0
7120866740,-92.7408209,15.78261934,0
7120866760,-93.02711302,15.82571498,0
7120866790,-92.9330516,15.76144561,0
7120867440,-92.67289709,15.69882389,0
7120867500,-92.51264776,15.60194687,0
7120868000,-92.11605648,15.5015898,0
7120868010,-92.0304151,15.53005966,0
7120870980,-92.27259994,15.23642329,0
7121145980,-116.1693345,32.54148975,0
7121146370,-115.8483044,32.54756635,0
7121146960,-116.3744398,32.52880696,0
7121147060,-116.0130765,32.41179844,0
7121147410,-116.4569792,32.47061228,0
7121147420,-116.062972,32.36992704,0
7121147670,-116.2197543,32.4375302,0
7121148110,-116.3473723,32.40196977,0
7121149180,-115.7826536,32.1424793,0
7121149800,-115.7335093,32.06797797,0
7121150100,-116.4530729,32.11214142,0
7121151990,-115.8158198,31.86196046,0
7121152090,-115.9624369,31.88483773,0
7121153530,-115.8345338,31.76634729,0
7121154240,-115.4793677,31.56351199,0
7121155190,-115.498148,31.43394478,0
7121155890,-108.6814557,31.35563322,0
7121156620,-108.5574422,31.32041854,0
7121156800,-115.3934313,31.3519785,0
7121157680,-108.9214219,31.08066849,0
7121158340,-115.2272715,31.04805722,0
7121158660,-115.2332413,30.98922115,0
7121158780,-115.6291474,31.0226055,0
7121159860,-115.2961251,30.87629368,0
7121159970,-115.2095713,30.93079819,0
7121160040,-115.445435,30.92207062,0
7121160400,-115.1635415,30.86322278,0
7121160700,-115.1814178,30.77618,0
7121160950,-115.4175368,30.78579861,0
7121161280,-110.6608681,30.69697299,0
7121161850,-110.5251249,30.68509964,0
7121161910,-105.6259324,30.68703823,0
7121161950,-115.4089452,30.66189575,0
7121162290,-105.5322378,30.67143326,0
7121162820,-105.4699536,30.5919198,0
7121163250,-105.4327857,30.5245845,0
7121166570,-108.413965,29.93640933,0
7121166820,-108.9264194,29.95156113,0
7121167010,-108.9986529,29.97169935,0
7121167360,-108.305746,29.85875109,0
7121167900,-108.8853625,29.86838778,0
7121167940,-108.1412147,29.77392052,0
7121168180,-108.3670951,29.77074105,0
7121168630,-108.8557719,29.75820009,0
7121168850,-108.467719,29.59056327,0
7121169340,-102.3916005,29.53074168,0
7121170080,-102.1548849,29.3621572,0
7121170430,-101.9902105,29.28347313,0
7121170520,-108.3035493,29.29953067,0
7121170860,-102.0936338,29.21813306,0
7121170890,-108.2639121,29.23891529,0
7121170900,-102.1753461,29.25094812,0
7121170980,-101.633926,29.19315228,0
7121170990,-101.5548751,29.18296783,0
7121171030,-108.1291571,29.29632203,0
7121171120,-102.8955182,29.21842875,0
7121171240,-108.3035416,29.14865992,0
7121171290,-101.4876148,29.13364964,0
7121171390,-108.1502744,29.18555784,0
7121171530,-102.5616549,29.04925954,0
7121171580,-108.2758858,29.07805351,0
7121171620,-102.3026317,29.03063025,0
7121171860,-102.0372202,29.02582689,0
7121171970,-108.2620999,29.02944916,0
7121171990,-106.6632005,28.9913697,0
7121172040,-108.2638034,28.94442422,0
7121172110,-102.7964905,28.9672975,0
7121172270,-107.7369366,29.02459559,0
7121172380,-108.4728558,28.88116239,0
7121172480,-108.1496068,28.90602903,0
7121172770,-108.1551195,28.84945666,0
7121173500,-102.5811736,28.67086201,0
7121173780,-108.4030868,28.58964159,0
7121173810,-108.0118403,28.51628581,0
7121173830,-108.342022,28.59840486,0
7121174100,-108.2697381,28.54070701,0
7121174210,-102.592788,28.44335342,0
7121174270,-108.1943748,28.51105535,0
7121174390,-108.3500514,28.44116529,0
7121174410,-108.1539628,28.44563214,0
7121174460,-102.2312603,28.52339559,0
7121174530,-108.4464507,28.447661,0
7121174560,-102.5062875,28.46882581,0
7121174640,-108.1025912,28.39243252,0
7121174740,-102.976788,28.33236094,0
7121174860,-108.9563376,28.37836548,0
7121174890,-102.1603933,28.44287702,0
7121174960,-108.8060365,28.34748782,0
7121174970,-107.5814394,28.32160702,0
7121175020,-108.0199531,28.36282396,0
7121175070,-108.2389969,28.34643309,0
7121175080,-108.7323005,28.27822535,0
7121175220,-108.0148675,28.26643913,0
7121175270,-108.3297592,28.30622946,0
7121175310,-102.119747,28.33995183,0
7121175390,-102.0212702,28.28161825,0
7121175530,-102.9155074,28.23582698,0
7121175550,-108.4108919,28.28657008,0
7121175630,-102.9276099,28.1713031,0
7121175720,-107.5348102,28.19731035,0
7121175800,-103.1678502,28.21313537,0
7121175850,-108.1169189,28.23188038,0
7121175930,-108.2070263,28.21496482,0
7121175970,-107.8227211,28.10635211,0
7121175980,-107.2560657,28.13108537,0
7121176140,-102.2692126,28.17060697,0
7121176180,-108.2216134,28.14049387,0
7121176210,-108.6612683,28.1718367,0
7121176350,-107.7162829,28.08943101,0
7121176450,-108.0278007,28.1226771,0
7121176500,-108.2691414,28.0816916,0
7121176580,-102.3616282,28.11792804,0
7121176670,-107.8557037,27.99972703,0
7121176890,-108.2336588,27.9847967,0
7121177010,-107.4354202,27.94430967,0
7121177220,-107.7364287,27.92925975,0
7121177290,-107.4586549,27.86840313,0
7121177370,-108.1090873,27.74437808,0
7121177430,-107.3454519,27.82480918,0
7121177540,-107.7323327,27.83001785,0
7121177620,-107.2490142,27.76894982,0
7121177800,-107.7333896,27.74709755,0
7121178030,-107.4384253,27.70908477,0
7121178130,-107.9957132,27.58963117,0
7121178190,-106.9724018,27.69390226,0
7121178210,-107.6419172,27.69366514,0
7121178240,-107.8998359,27.55044604,0
7121178250,-107.2900473,27.63837202,0
7121178280,-107.417935,27.62627058,0
7121178290,-107.3443549,27.59018929,0
7121178390,-106.9582376,27.62083853,0
7121178910,-108.0824095,27.49026977,0
7121179060,-107.799513,27.50014603,0
7121179140,-108.0040357,27.42395312,0
7121179190,-107.4770912,27.37227069,0
7121179240,-107.4158402,27.35766063,0
7121179250,-101.9608473,27.33084672,0
7121179270,-107.3426159,27.37708077,0
7121179440,-107.3055303,27.35375412,0
